book_id,title,genre,publication_year,price,rating,author_id
31673,Book Title 672,Romance,1986,49.91,2,8184
31674,Book Title 673,Mystery,2009,60.49,1,3904
31675,Book Title 674,Mystery,1992,92.29,3,2083
31676,Book Title 675,Sci-Fi,1989,93.37,4,711
31677,Book Title 676,Fiction,1993,24.49,5,7134
31678,Book Title 677,Mystery,2017,88.19,3,1447
31679,Book Title 678,Biography,2011,27.9,1,1562
31680,Book Title 679,Fantasy,2002,71.79,5,2287
31681,Book Title 680,Romance,2012,24.81,1,1114
31682,Book Title 681,Romance,2008,99.12,3,7121
31683,Book Title 682,Fiction,2003,10.14,2,1714
31684,Book Title 683,Non-Fiction,2017,77.15,5,2308
31685,Book Title 684,Sci-Fi,2004,30.68,3,2695
31686,Book Title 685,Fiction,1994,68.13,5,8299
31687,Book Title 686,Romance,2013,16.42,1,8893
31688,Book Title 687,Fantasy,1989,60.21,3,1082
31689,Book Title 688,Biography,2017,56.77,5,146
31690,Book Title 689,Sci-Fi,2022,80.62,2,925
31691,Book Title 690,Biography,1983,50.88,5,3070
31692,Book Title 691,Sci-Fi,1994,64.97,3,6087
31693,Book Title 692,Fiction,2002,40.77,1,960
31694,Book Title 693,Biography,1997,95.66,3,6232
31695,Book Title 694,Romance,1982,84.96,5,3399
31696,Book Title 695,Non-Fiction,2008,78.21,1,5106
31697,Book Title 696,Biography,1985,44.32,1,6422
31698,Book Title 697,Mystery,2014,97.77,2,6856
31699,Book Title 698,Biography,2021,40.46,4,8609
31700,Book Title 699,Fiction,1984,78.65,2,6240
31701,Book Title 700,Biography,1990,50.95,3,5129
31702,Book Title 701,Non-Fiction,2020,34.66,1,8377
31703,Book Title 702,Fiction,1986,97.0,1,9425
31704,Book Title 703,Non-Fiction,1984,32.34,3,8315
31705,Book Title 704,Biography,2015,40.63,5,6784
31706,Book Title 705,Fantasy,2022,85.01,3,2193
31707,Book Title 706,Romance,2022,85.42,1,539
31708,Book Title 707,Non-Fiction,2012,88.8,3,8630
31709,Book Title 708,Biography,1996,64.19,1,7708
31710,Book Title 709,Sci-Fi,2005,40.36,2,3232
31711,Book Title 710,Non-Fiction,2012,7.92,1,4603
31712,Book Title 711,Non-Fiction,2017,84.25,2,6419
31713,Book Title 712,Fantasy,1982,34.27,4,1099
31714,Book Title 713,Non-Fiction,1996,93.59,3,2181
31715,Book Title 714,Fantasy,2020,76.44,5,1642
31716,Book Title 715,Mystery,2020,6.42,4,8377
31717,Book Title 716,Fantasy,1980,82.97,3,2876
31718,Book Title 717,Romance,2018,75.26,5,1092
31719,Book Title 718,Mystery,1984,27.44,2,3777
31720,Book Title 719,Fiction,2014,24.11,4,8859
31721,Book Title 720,Fantasy,2017,82.82,2,4010
31722,Book Title 721,Romance,2009,94.46,2,3149
31723,Book Title 722,Romance,1991,54.14,5,2013
31724,Book Title 723,Non-Fiction,1989,18.69,4,8647
31725,Book Title 724,Mystery,2008,47.7,4,1486
31726,Book Title 725,Fiction,1986,16.32,5,8741
31727,Book Title 726,Fiction,2016,34.82,5,1721
31728,Book Title 727,Non-Fiction,1998,37.79,1,2123
31729,Book Title 728,Fantasy,2012,80.8,1,7150
31730,Book Title 729,Romance,2016,83.85,4,8523
31731,Book Title 730,Non-Fiction,1991,75.44,1,4295
31732,Book Title 731,Fantasy,1985,70.18,4,638
31733,Book Title 732,Romance,1994,17.39,2,1988
31734,Book Title 733,Mystery,2021,52.4,2,3950
31735,Book Title 734,Sci-Fi,1996,27.55,1,7769
31736,Book Title 735,Biography,1980,66.53,3,3691
31737,Book Title 736,Mystery,1995,87.02,3,2036
31738,Book Title 737,Mystery,1989,5.41,2,5131
31739,Book Title 738,Fiction,1998,70.28,5,2437
31740,Book Title 739,Biography,1987,37.77,1,442
31741,Book Title 740,Biography,1981,98.83,2,7944
31742,Book Title 741,Sci-Fi,2022,67.3,2,8891
31743,Book Title 742,Fiction,2002,10.04,1,1320
31744,Book Title 743,Romance,2009,76.39,5,6693
31745,Book Title 744,Romance,1984,15.89,2,9322
31746,Book Title 745,Romance,2018,22.46,3,8275
31747,Book Title 746,Sci-Fi,1984,20.6,5,6614
31748,Book Title 747,Biography,1992,69.04,3,2066
31749,Book Title 748,Non-Fiction,2001,82.86,3,1788
31750,Book Title 749,Romance,2002,49.19,2,7456
31751,Book Title 750,Fantasy,2004,52.9,3,2138
31752,Book Title 751,Fiction,2003,34.8,4,4583
31753,Book Title 752,Fantasy,1994,40.25,3,3368
31754,Book Title 753,Non-Fiction,1995,33.99,2,6570
31755,Book Title 754,Sci-Fi,1992,39.27,2,4068
31756,Book Title 755,Mystery,1982,43.81,4,2508
31757,Book Title 756,Fantasy,2004,70.98,3,2388
31758,Book Title 757,Fiction,1992,85.09,1,5786
31759,Book Title 758,Mystery,2006,48.17,2,4666
31760,Book Title 759,Mystery,1996,21.09,3,5363
31761,Book Title 760,Fantasy,1991,59.45,1,2477
31762,Book Title 761,Biography,1990,37.39,4,2153
31763,Book Title 762,Non-Fiction,2021,7.68,4,3591
31764,Book Title 763,Fantasy,1981,84.21,3,4105
31765,Book Title 764,Biography,1990,31.24,3,8961
31766,Book Title 765,Fantasy,2018,63.16,5,6660
31767,Book Title 766,Fantasy,2003,55.97,3,6610
31768,Book Title 767,Biography,1983,79.11,3,9853
31769,Book Title 768,Mystery,1990,53.21,2,6744
31770,Book Title 769,Biography,2007,29.31,4,3871
31771,Book Title 770,Sci-Fi,2021,44.64,3,8166
31772,Book Title 771,Fiction,2013,63.81,4,5333
31773,Book Title 772,Mystery,2002,33.01,1,3140
31774,Book Title 773,Fiction,1981,87.33,1,3510
31775,Book Title 774,Biography,1984,79.06,5,5305
31776,Book Title 775,Mystery,2015,26.34,3,2145
31777,Book Title 776,Non-Fiction,2022,41.12,4,315
31778,Book Title 777,Fiction,2005,69.78,3,6666
31779,Book Title 778,Biography,2004,6.48,5,4130
31780,Book Title 779,Sci-Fi,1997,76.07,3,3657
31781,Book Title 780,Mystery,2019,26.56,1,7705
31782,Book Title 781,Biography,1987,43.67,5,9263
31783,Book Title 782,Fiction,1999,55.34,5,2674
31784,Book Title 783,Biography,2021,30.28,5,8761
31785,Book Title 784,Mystery,1990,71.48,3,1205
31786,Book Title 785,Fantasy,1981,16.5,2,2148
31787,Book Title 786,Non-Fiction,2015,27.83,5,4570
31788,Book Title 787,Mystery,2006,18.67,3,6064
31789,Book Title 788,Mystery,1992,67.42,3,6004
31790,Book Title 789,Fantasy,1982,30.01,1,9393
31791,Book Title 790,Romance,1992,39.61,4,3588
31792,Book Title 791,Fantasy,2002,14.59,5,9369
31793,Book Title 792,Sci-Fi,2010,20.18,5,4053
31794,Book Title 793,Romance,2014,47.16,3,6579
31795,Book Title 794,Fiction,1999,76.8,5,4499
31796,Book Title 795,Fiction,2000,58.24,5,5131
31797,Book Title 796,Fiction,2013,79.32,1,8168
31798,Book Title 797,Sci-Fi,1980,39.94,4,8172
31799,Book Title 798,Romance,2009,90.05,5,5945
31800,Book Title 799,Sci-Fi,1988,63.23,3,3902
31801,Book Title 800,Romance,2006,57.84,1,9488
31802,Book Title 801,Non-Fiction,2001,91.95,1,3565
31803,Book Title 802,Sci-Fi,1983,97.44,1,5644
31804,Book Title 803,Romance,1987,96.9,4,3483
31805,Book Title 804,Fantasy,1998,36.47,3,6733
31806,Book Title 805,Fantasy,2001,83.83,5,4455
31807,Book Title 806,Fiction,1991,11.62,1,8012
31808,Book Title 807,Biography,1981,22.34,1,411
31809,Book Title 808,Sci-Fi,1986,88.3,3,7172
31810,Book Title 809,Fantasy,1984,36.34,5,9159
31811,Book Title 810,Romance,2020,59.82,5,9666
31812,Book Title 811,Romance,1980,20.99,1,9924
31813,Book Title 812,Mystery,1992,86.35,3,5959
31814,Book Title 813,Biography,2020,66.87,5,2637
31815,Book Title 814,Fiction,1986,68.56,5,3795
31816,Book Title 815,Sci-Fi,2007,79.72,2,221
31817,Book Title 816,Romance,1983,38.01,3,3320
31818,Book Title 817,Fiction,1988,19.7,1,2261
31819,Book Title 818,Biography,2000,10.6,5,4741
31820,Book Title 819,Romance,1995,16.9,2,3047
31821,Book Title 820,Fantasy,2019,59.66,4,3255
31822,Book Title 821,Biography,2006,7.95,1,9715
31823,Book Title 822,Sci-Fi,1988,50.72,3,1378
31824,Book Title 823,Romance,2020,17.13,4,8115
31825,Book Title 824,Fantasy,2003,56.01,5,104
31826,Book Title 825,Romance,2002,84.21,2,2073
31827,Book Title 826,Fiction,1998,83.4,1,9877
31828,Book Title 827,Mystery,1987,12.05,5,421
31829,Book Title 828,Non-Fiction,1981,15.7,3,5497
31830,Book Title 829,Fiction,1989,54.42,1,7980
31831,Book Title 830,Non-Fiction,1985,63.76,4,7060
31832,Book Title 831,Fantasy,2014,26.46,3,3419
31833,Book Title 832,Romance,2022,34.68,3,559
31834,Book Title 833,Fiction,2014,23.58,5,5661
31835,Book Title 834,Biography,1986,61.39,4,2521
31836,Book Title 835,Fantasy,1992,32.17,3,2435
31837,Book Title 836,Fiction,1982,27.64,2,7313
31838,Book Title 837,Non-Fiction,1993,71.01,1,411
31839,Book Title 838,Biography,1983,96.62,5,3035
31840,Book Title 839,Fantasy,1984,74.19,2,5203
31841,Book Title 840,Mystery,1981,92.59,2,9652
31842,Book Title 841,Fiction,1991,47.02,2,6396
31843,Book Title 842,Non-Fiction,1990,41.17,3,8176
31844,Book Title 843,Non-Fiction,2011,80.81,2,1303
31845,Book Title 844,Romance,2015,99.28,4,1077
31846,Book Title 845,Mystery,1998,17.89,3,1893
31847,Book Title 846,Biography,2001,63.78,2,2399
31848,Book Title 847,Biography,2011,11.98,2,3890
31849,Book Title 848,Non-Fiction,2019,40.87,2,3705
31850,Book Title 849,Fiction,2013,46.04,4,7474
31851,Book Title 850,Biography,2004,22.35,3,1419
31852,Book Title 851,Mystery,1992,46.27,1,1202
31853,Book Title 852,Mystery,2011,83.01,2,8823
31854,Book Title 853,Romance,1986,59.23,5,233
31855,Book Title 854,Mystery,2008,40.68,4,5307
31856,Book Title 855,Fiction,1994,95.92,5,8017
31857,Book Title 856,Mystery,2016,99.42,3,5380
31858,Book Title 857,Sci-Fi,1990,55.25,1,7387
31859,Book Title 858,Sci-Fi,1990,16.39,1,4287
31860,Book Title 859,Biography,1981,35.74,5,6118
31861,Book Title 860,Biography,2011,87.59,5,6283
31862,Book Title 861,Fiction,2016,44.13,4,5269
31863,Book Title 862,Sci-Fi,1986,96.72,4,1009
31864,Book Title 863,Sci-Fi,1989,59.64,3,2535
31865,Book Title 864,Fiction,2019,91.23,3,2856
31866,Book Title 865,Romance,2018,20.4,3,6333
31867,Book Title 866,Sci-Fi,1985,11.75,1,2849
31868,Book Title 867,Fantasy,2002,48.37,2,7497
31869,Book Title 868,Mystery,1994,20.32,5,5361
31870,Book Title 869,Mystery,1999,69.75,5,9572
31871,Book Title 870,Sci-Fi,1990,56.91,2,8922
31872,Book Title 871,Fiction,1990,98.02,5,8996
31873,Book Title 872,Sci-Fi,2008,70.87,5,8832
31874,Book Title 873,Mystery,2014,35.44,4,5165
31875,Book Title 874,Fiction,1980,64.31,2,9527
31876,Book Title 875,Non-Fiction,1993,75.68,5,9941
31877,Book Title 876,Biography,2019,65.35,2,9581
31878,Book Title 877,Non-Fiction,1993,25.62,4,3264
31879,Book Title 878,Sci-Fi,2008,45.02,3,3661
31880,Book Title 879,Sci-Fi,2019,89.8,5,2382
31881,Book Title 880,Fantasy,1996,30.0,5,2314
31882,Book Title 881,Mystery,2019,41.32,3,6500
31883,Book Title 882,Fiction,1984,37.1,3,2307
31884,Book Title 883,Fiction,1988,76.19,1,7938
31885,Book Title 884,Fantasy,1989,70.06,4,5372
31886,Book Title 885,Romance,2000,96.78,2,3002
31887,Book Title 886,Fantasy,2017,60.64,1,8772
31888,Book Title 887,Fantasy,2005,34.5,5,2673
31889,Book Title 888,Non-Fiction,1988,65.75,4,6623
31890,Book Title 889,Non-Fiction,1992,70.52,1,438
31891,Book Title 890,Romance,2012,64.22,4,787
31892,Book Title 891,Fantasy,1988,75.22,5,1858
31893,Book Title 892,Sci-Fi,1988,45.31,4,9992
31894,Book Title 893,Fantasy,1986,52.23,2,98
31895,Book Title 894,Biography,1997,51.54,4,9951
31896,Book Title 895,Fantasy,1982,8.33,3,3547
31897,Book Title 896,Romance,1997,48.91,2,6028
31898,Book Title 897,Non-Fiction,2022,19.47,4,6591
31899,Book Title 898,Non-Fiction,1981,72.08,1,9775
31900,Book Title 899,Non-Fiction,2009,41.37,2,5152
31901,Book Title 900,Biography,1997,98.96,3,8994
31902,Book Title 901,Mystery,1995,31.37,4,688
31903,Book Title 902,Sci-Fi,2018,82.01,5,1555
31904,Book Title 903,Biography,2007,64.8,4,1207
31905,Book Title 904,Sci-Fi,2015,54.73,1,4427
31906,Book Title 905,Fantasy,2006,84.86,5,6864
31907,Book Title 906,Romance,2016,7.56,2,377
31908,Book Title 907,Romance,1988,76.34,4,1919
31909,Book Title 908,Non-Fiction,2005,61.36,3,6283
31910,Book Title 909,Fantasy,2014,56.94,4,7113
31911,Book Title 910,Non-Fiction,1999,33.78,2,7855
31912,Book Title 911,Sci-Fi,2022,18.41,5,2471
31913,Book Title 912,Fantasy,2005,94.34,3,8784
31914,Book Title 913,Biography,1996,21.08,3,4849
31915,Book Title 914,Non-Fiction,2015,38.82,4,4168
31916,Book Title 915,Biography,2004,95.81,1,5393
31917,Book Title 916,Romance,2000,73.01,1,2083
31918,Book Title 917,Mystery,2001,6.28,3,5278
31919,Book Title 918,Sci-Fi,2006,66.23,4,2796
31920,Book Title 919,Fiction,2012,83.01,1,9293
31921,Book Title 920,Sci-Fi,1993,12.74,1,7446
31922,Book Title 921,Biography,2012,13.95,3,2901
31923,Book Title 922,Fantasy,2006,87.49,4,6838
31924,Book Title 923,Fantasy,2000,10.4,2,4343
31925,Book Title 924,Fiction,2002,62.45,5,3496
31926,Book Title 925,Non-Fiction,1990,10.14,1,9545
31927,Book Title 926,Fantasy,1995,69.16,1,7002
31928,Book Title 927,Romance,2001,83.87,4,9746
31929,Book Title 928,Romance,2003,50.01,1,8023
31930,Book Title 929,Fantasy,2001,54.59,4,9755
31931,Book Title 930,Biography,2000,46.91,2,5982
31932,Book Title 931,Fantasy,2012,22.82,2,3540
31933,Book Title 932,Romance,2008,98.72,4,8231
31934,Book Title 933,Biography,2002,86.83,2,2864
31935,Book Title 934,Sci-Fi,2006,19.46,2,6982
31936,Book Title 935,Non-Fiction,1991,60.25,1,2691
31937,Book Title 936,Romance,2020,39.35,1,2722
31938,Book Title 937,Mystery,1986,98.0,4,4774
31939,Book Title 938,Sci-Fi,2013,51.49,2,68
31940,Book Title 939,Fiction,1989,55.55,1,5985
31941,Book Title 940,Non-Fiction,1994,19.94,1,1622
31942,Book Title 941,Fiction,2004,54.02,4,1725
31943,Book Title 942,Fantasy,1986,31.16,3,9358
31944,Book Title 943,Romance,1991,23.01,3,6724
31945,Book Title 944,Biography,1988,34.12,5,3896
31946,Book Title 945,Non-Fiction,2019,85.5,2,3292
31947,Book Title 946,Sci-Fi,2014,72.92,3,4556
31948,Book Title 947,Biography,2023,6.53,4,1661
31949,Book Title 948,Biography,2001,41.98,3,7239
31950,Book Title 949,Sci-Fi,1992,60.37,1,3
31951,Book Title 950,Mystery,1983,5.55,5,444
31952,Book Title 951,Romance,1981,77.52,4,1890
31953,Book Title 952,Fantasy,2009,67.6,1,151
31954,Book Title 953,Non-Fiction,1982,97.49,2,7877
31955,Book Title 954,Mystery,2017,65.93,2,8622
31956,Book Title 955,Mystery,2002,26.38,2,1239
31957,Book Title 956,Mystery,1980,89.89,1,8141
31958,Book Title 957,Mystery,2014,30.45,3,3817
31959,Book Title 958,Fiction,1988,79.9,1,4818
31960,Book Title 959,Non-Fiction,2018,26.28,3,3080
31961,Book Title 960,Sci-Fi,1987,91.06,2,3897
31962,Book Title 961,Fantasy,1980,99.11,2,6397
31963,Book Title 962,Non-Fiction,1997,74.91,5,7387
31964,Book Title 963,Non-Fiction,1987,86.67,3,8707
31965,Book Title 964,Sci-Fi,2005,22.03,3,6217
31966,Book Title 965,Non-Fiction,1997,38.19,1,2591
31967,Book Title 966,Non-Fiction,1984,83.68,4,1961
31968,Book Title 967,Fantasy,1983,74.42,1,444
31969,Book Title 968,Sci-Fi,2005,39.21,1,3137
31970,Book Title 969,Fantasy,1998,31.64,3,2948
31971,Book Title 970,Romance,2020,24.01,3,1786
31972,Book Title 971,Fiction,1981,81.89,4,4775
31973,Book Title 972,Non-Fiction,1991,83.0,5,3524
31974,Book Title 973,Fantasy,2007,39.04,4,7217
31975,Book Title 974,Fiction,1982,48.02,3,9855
31976,Book Title 975,Sci-Fi,1984,61.4,1,5048
31977,Book Title 976,Sci-Fi,1980,91.74,1,4210
31978,Book Title 977,Mystery,2010,53.33,4,5725
31979,Book Title 978,Fantasy,2021,26.74,4,291
31980,Book Title 979,Biography,2014,91.66,2,9582
31981,Book Title 980,Sci-Fi,2018,13.78,3,9604
31982,Book Title 981,Non-Fiction,2014,54.15,3,9127
31983,Book Title 982,Fiction,1989,16.82,2,2639
31984,Book Title 983,Fantasy,2018,29.56,2,6466
31985,Book Title 984,Fantasy,2018,16.05,5,722
31986,Book Title 985,Fantasy,2017,89.13,2,7073
31987,Book Title 986,Sci-Fi,2017,88.65,3,6780
31988,Book Title 987,Biography,1995,20.82,1,5581
31989,Book Title 988,Biography,2005,31.75,4,6199
31990,Book Title 989,Sci-Fi,1990,17.8,2,3984
31991,Book Title 990,Mystery,1988,17.13,1,9934
31992,Book Title 991,Fantasy,1984,83.13,5,5747
31993,Book Title 992,Fantasy,2017,84.27,2,3230
31994,Book Title 993,Mystery,1987,87.49,5,339
31995,Book Title 994,Non-Fiction,1986,17.07,5,6325
31996,Book Title 995,Biography,2017,60.41,3,4346
31997,Book Title 996,Biography,2000,17.39,4,6513
31998,Book Title 997,Fantasy,2023,55.72,1,5646
31999,Book Title 998,Romance,1984,82.01,1,2886
32000,Book Title 999,Fiction,2000,47.74,5,3177
32001,Book Title 1000,Fiction,2013,20.31,1,6513
32002,Book Title 1001,Fiction,2020,70.95,2,1565
32003,Book Title 1002,Romance,2003,60.78,1,9929
32004,Book Title 1003,Non-Fiction,1989,94.76,1,2870
32005,Book Title 1004,Mystery,1985,9.47,3,3015
32006,Book Title 1005,Biography,1984,58.15,2,3502
32007,Book Title 1006,Sci-Fi,1989,76.55,5,5373
32008,Book Title 1007,Non-Fiction,2003,8.38,5,4586
32009,Book Title 1008,Sci-Fi,2013,83.5,1,5617
32010,Book Title 1009,Romance,1994,12.82,3,4728
32011,Book Title 1010,Romance,1984,11.59,5,4873
32012,Book Title 1011,Romance,2008,11.84,2,9265
32013,Book Title 1012,Romance,2005,67.77,3,8018
32014,Book Title 1013,Fantasy,2014,67.53,5,1460
32015,Book Title 1014,Fantasy,2005,61.42,3,6582
32016,Book Title 1015,Non-Fiction,2016,25.82,4,5577
32017,Book Title 1016,Mystery,1993,78.77,5,8855
32018,Book Title 1017,Sci-Fi,2023,50.9,5,3410
32019,Book Title 1018,Romance,1993,85.66,1,5447
32020,Book Title 1019,Fiction,2018,52.01,2,8224
32021,Book Title 1020,Sci-Fi,2016,7.67,3,6294
32022,Book Title 1021,Fiction,2014,87.67,4,5232
32023,Book Title 1022,Romance,2006,87.82,5,9831
32024,Book Title 1023,Fantasy,1994,99.78,5,6946
32025,Book Title 1024,Non-Fiction,2018,80.19,5,481
32026,Book Title 1025,Biography,1994,50.55,3,7192
32027,Book Title 1026,Sci-Fi,1984,56.32,1,251
32028,Book Title 1027,Mystery,1981,41.86,4,1442
32029,Book Title 1028,Biography,1995,38.63,5,4417
32030,Book Title 1029,Biography,2023,26.59,5,1196
32031,Book Title 1030,Non-Fiction,1988,89.74,3,5735
32032,Book Title 1031,Romance,2016,11.51,5,5382
32033,Book Title 1032,Mystery,1987,70.23,4,2602
32034,Book Title 1033,Mystery,1988,25.19,4,7583
32035,Book Title 1034,Romance,1983,30.11,2,1684
32036,Book Title 1035,Fantasy,2003,31.63,5,2238
32037,Book Title 1036,Romance,2015,48.11,3,2479
32038,Book Title 1037,Non-Fiction,2016,20.62,1,6121
32039,Book Title 1038,Mystery,2020,75.82,1,504
32040,Book Title 1039,Fiction,1999,7.79,2,8643
32041,Book Title 1040,Fiction,2003,90.75,1,5377
32042,Book Title 1041,Romance,2002,75.79,3,2251
32043,Book Title 1042,Romance,2005,13.09,4,653
32044,Book Title 1043,Fantasy,1987,91.52,5,5814
32045,Book Title 1044,Fantasy,2010,63.65,3,5516
32046,Book Title 1045,Non-Fiction,2011,36.69,4,1513
32047,Book Title 1046,Mystery,2003,26.44,1,9511
32048,Book Title 1047,Fiction,2009,90.1,4,63
32049,Book Title 1048,Fiction,2012,26.58,4,3238
32050,Book Title 1049,Romance,1982,32.02,2,3374
32051,Book Title 1050,Sci-Fi,1987,94.08,1,3791
32052,Book Title 1051,Biography,2019,19.17,4,2043
32053,Book Title 1052,Non-Fiction,1995,87.03,2,8652
32054,Book Title 1053,Fantasy,2004,28.34,2,1940
32055,Book Title 1054,Mystery,2023,17.53,4,1219
32056,Book Title 1055,Romance,2022,86.84,1,7894
32057,Book Title 1056,Sci-Fi,1986,40.42,3,1193
32058,Book Title 1057,Fantasy,2004,56.76,2,2317
32059,Book Title 1058,Fiction,1992,95.57,3,3226
32060,Book Title 1059,Fiction,1988,43.6,2,213
32061,Book Title 1060,Mystery,2004,14.84,2,66
32062,Book Title 1061,Non-Fiction,1987,62.76,4,1751
32063,Book Title 1062,Fiction,2008,68.38,2,6360
32064,Book Title 1063,Sci-Fi,2006,64.54,3,2701
32065,Book Title 1064,Fantasy,2012,84.11,5,9615
32066,Book Title 1065,Fiction,1995,28.0,2,659
32067,Book Title 1066,Non-Fiction,1990,90.13,3,4914
32068,Book Title 1067,Non-Fiction,2018,29.25,5,5087
32069,Book Title 1068,Fiction,2010,34.22,3,1458
32070,Book Title 1069,Mystery,1984,8.71,2,53
32071,Book Title 1070,Romance,2019,93.53,4,4874
32072,Book Title 1071,Fantasy,2004,66.46,1,308
32073,Book Title 1072,Fiction,2014,87.47,1,8294
32074,Book Title 1073,Sci-Fi,1996,45.23,2,835
32075,Book Title 1074,Fiction,2010,29.39,3,7449
32076,Book Title 1075,Romance,2006,47.19,3,6644
32077,Book Title 1076,Biography,2007,48.86,2,862
32078,Book Title 1077,Fiction,1999,79.44,3,7743
32079,Book Title 1078,Romance,1998,49.58,4,6123
32080,Book Title 1079,Non-Fiction,2009,97.37,3,4693
32081,Book Title 1080,Fantasy,1998,31.68,5,6331
32082,Book Title 1081,Sci-Fi,1981,79.56,1,9716
32083,Book Title 1082,Fiction,2023,92.66,2,4420
32084,Book Title 1083,Romance,1998,45.56,2,8054
32085,Book Title 1084,Non-Fiction,2021,89.33,5,3290
32086,Book Title 1085,Non-Fiction,1986,47.85,2,8150
32087,Book Title 1086,Fiction,2021,78.88,1,9409
32088,Book Title 1087,Mystery,1992,26.17,1,1022
32089,Book Title 1088,Sci-Fi,1997,30.33,5,1662
32090,Book Title 1089,Romance,1991,81.08,3,4206
32091,Book Title 1090,Mystery,1982,24.24,1,6908
32092,Book Title 1091,Fiction,1992,20.95,4,552
32093,Book Title 1092,Non-Fiction,2007,14.02,1,4052
32094,Book Title 1093,Biography,1998,72.42,4,2342
