order_id,customer_id,book_id,quantity,order_date
44797,6882,6285,4,2024-05-10
44798,249,3934,2,2024-04-26
44799,2230,1623,3,2024-03-09
44800,1559,7668,1,2024-10-12
44801,4671,3071,5,2024-04-05
44802,3432,5505,1,2024-05-28
44803,763,8675,1,2024-11-01
44804,7483,1100,3,2024-04-23
44805,8623,8832,5,2024-05-15
44806,7815,5584,3,2024-08-02
44807,2138,7773,5,2024-11-04
44808,288,5387,5,2024-08-08
44809,6206,1200,4,2024-09-25
44810,8562,4420,5,2024-04-24
44811,3661,2153,1,2024-11-07
44812,9516,6766,4,2024-03-05
44813,8841,2630,1,2024-05-21
44814,8737,4678,3,2024-08-06
44815,2643,5110,4,2024-02-07
44816,1410,1876,2,2024-05-29
44817,6997,4775,2,2024-10-25
44818,427,5956,1,2024-06-15
44819,6387,3715,5,2024-11-01
44820,956,8381,2,2024-04-04
44821,7405,4512,5,2024-10-05
44822,8343,5309,5,2024-05-16
44823,3047,406,5,2024-09-17
44824,507,7275,5,2024-01-15
44825,209,955,3,2024-02-13
44826,9036,4039,4,2024-10-07
44827,8051,3832,2,2024-10-21
44828,2428,9648,4,2024-08-11
44829,9247,6659,3,2024-03-30
44830,2016,7135,2,2024-09-10
44831,8934,8680,3,2024-04-20
44832,3605,7855,1,2024-08-17
44833,5221,4711,2,2024-04-08
44834,5068,9017,3,2024-10-10
44835,3902,7521,1,2024-05-23
44836,1472,8068,4,2024-02-11
44837,571,237,5,2024-02-16
44838,1005,6674,1,2024-03-18
44839,3517,7341,4,2024-03-17
44840,9434,4199,1,2024-08-15
44841,1813,7997,5,2024-10-27
44842,4270,8343,2,2024-06-29
44843,8933,4030,3,2024-06-18
44844,8347,8643,2,2024-11-06
44845,9233,9350,2,2024-03-24
44846,3573,563,2,2024-05-21
44847,1572,4300,1,2024-03-11
44848,724,7794,2,2024-06-30
44849,760,2131,2,2024-06-14
44850,6577,9143,2,2024-01-18
44851,172,3375,1,2024-07-25
44852,3563,8466,2,2024-04-24
44853,4854,9569,3,2024-03-16
44854,4078,7461,2,2024-07-19
44855,706,469,2,2024-05-06
44856,8463,4807,4,2024-01-31
44857,7755,5287,1,2024-09-29
44858,4564,6664,3,2024-04-22
44859,7309,1466,1,2024-03-07
44860,6528,5802,3,2024-03-06
44861,7122,6944,3,2024-08-01
44862,2498,2647,3,2024-08-12
44863,4041,4014,2,2024-03-16
44864,9721,9780,4,2024-06-04
44865,8641,915,4,2024-03-14
44866,6298,4129,1,2024-08-21
44867,6384,2822,2,2024-06-17
44868,9091,5393,5,2024-03-13
44869,8318,7104,5,2024-06-24
44870,2754,2204,1,2024-10-23
44871,7395,1816,1,2024-05-06
44872,759,4008,5,2024-09-15
44873,2181,1900,1,2024-05-23
44874,468,113,1,2024-11-10
44875,316,2369,2,2024-07-21
44876,4623,2538,4,2024-06-06
44877,2258,836,1,2024-10-05
44878,9407,1463,3,2024-02-16
44879,558,8962,2,2024-08-21
44880,281,3846,1,2024-08-21
44881,8531,9663,5,2024-01-18
44882,2546,9908,1,2024-03-22
44883,6093,6343,2,2024-02-05
44884,1582,6586,2,2024-11-20
44885,7895,819,5,2024-05-19
44886,158,3109,1,2024-03-17
44887,7393,3059,5,2024-05-17
44888,5580,6824,2,2024-03-09
44889,457,6685,2,2024-03-01
44890,9529,5064,3,2024-09-06
44891,5858,5103,4,2024-06-12
44892,1843,9480,2,2024-01-14
44893,7929,8659,2,2024-04-30
44894,6301,8666,1,2024-08-12
44895,3400,9901,4,2024-08-29
44896,2498,5500,1,2024-01-15
44897,5281,270,1,2024-01-28
44898,5612,2332,3,2024-03-02
44899,8132,7778,5,2024-02-19
44900,4511,4799,5,2024-08-20
44901,5382,3462,2,2024-06-12
44902,1231,207,3,2024-01-10
44903,4551,8038,5,2024-07-18
44904,4092,9225,1,2024-03-03
44905,1869,2272,1,2024-03-13
44906,8165,4103,2,2024-11-13
44907,7727,9737,3,2024-02-10
44908,4571,7073,1,2024-07-23
44909,6094,1897,4,2024-11-14
44910,3971,1139,1,2024-04-21
44911,7149,747,2,2024-10-30
44912,10000,310,3,2024-07-21
44913,6069,4060,5,2024-03-13
44914,3053,9679,3,2024-04-01
44915,2469,6998,5,2024-06-21
44916,4390,737,1,2024-06-16
44917,8105,219,5,2024-06-05
44918,2348,7808,5,2024-01-19
44919,5175,4920,4,2024-03-08
44920,244,6252,2,2024-01-06
44921,8661,3319,5,2024-07-02
44922,111,8828,3,2024-09-27
44923,6974,9312,1,2024-10-25
44924,1749,5537,4,2024-11-10
44925,1215,7256,3,2024-05-09
44926,5692,7863,5,2024-02-18
44927,3329,5455,2,2024-11-03
44928,6471,4260,4,2024-01-23
44929,9507,4437,2,2024-05-31
44930,2712,373,2,2024-07-13
44931,6814,7072,3,2024-11-08
44932,6310,9787,2,2024-01-08
44933,2622,253,2,2024-01-21
44934,2189,6654,5,2024-05-28
44935,137,35,5,2024-07-25
44936,7268,4157,5,2024-10-21
44937,885,6606,1,2024-03-03
44938,1930,4417,3,2024-11-19
44939,9241,9417,3,2024-02-07
44940,9355,4314,3,2024-02-25
44941,5828,7974,3,2024-11-04
44942,8355,5973,3,2024-07-15
44943,5761,304,3,2024-07-24
44944,7521,9480,5,2024-01-27
44945,7871,6005,3,2024-04-24
44946,8016,545,1,2024-06-09
44947,7230,2522,4,2024-05-30
44948,215,4892,2,2024-03-22
44949,1476,3019,5,2024-11-05
44950,6566,8592,5,2024-02-17
44951,9159,1189,5,2024-08-24
44952,963,5064,1,2024-05-31
44953,5759,8090,3,2024-10-30
44954,7539,3442,1,2024-03-19
44955,7918,8377,5,2024-06-26
44956,7767,4194,2,2024-04-20
44957,3782,3699,3,2024-09-06
44958,7825,8997,1,2024-03-29
44959,2590,9398,4,2024-09-03
44960,3228,3089,5,2024-11-16
44961,9626,8857,2,2024-03-07
44962,6433,5095,2,2024-10-18
44963,2451,4749,5,2024-05-16
44964,7574,2175,3,2024-07-08
44965,907,7256,3,2024-05-12
44966,1220,2835,4,2024-01-28
44967,5612,9504,3,2024-05-14
44968,3503,6632,5,2024-05-29
44969,4313,3204,4,2024-06-02
44970,4909,1600,3,2024-10-08
44971,8685,5950,4,2024-11-17
44972,1497,4822,5,2024-01-29
44973,6535,9240,2,2024-11-13
44974,6792,6640,5,2024-09-21
44975,4735,7259,4,2024-02-22
44976,7808,5406,2,2024-05-03
44977,6270,6392,1,2024-08-21
44978,1163,682,4,2024-11-18
44979,5099,4038,5,2024-02-14
44980,683,4370,2,2024-05-09
44981,642,4422,4,2024-10-25
44982,9451,9007,5,2024-08-13
44983,1132,9373,1,2024-09-03
44984,4395,8965,2,2024-11-14
44985,1456,1266,3,2024-09-07
44986,1505,6062,1,2024-02-02
44987,1560,558,3,2024-09-30
44988,9045,1459,1,2024-09-20
44989,7720,735,5,2024-04-02
44990,289,4181,3,2024-10-22
44991,2686,5394,1,2024-04-21
44992,9738,7074,4,2024-05-25
44993,755,1423,2,2024-04-30
44994,2422,7238,2,2024-04-06
44995,7356,879,5,2024-10-19
44996,9082,9071,4,2024-02-01
44997,6038,3901,3,2024-01-16
44998,8519,254,2,2024-04-21
44999,5741,7887,5,2024-03-25
45000,6613,3438,4,2024-07-28
45001,3795,5851,3,2024-08-22
45002,7632,9823,1,2024-06-18
45003,7541,1172,3,2024-10-10
45004,8923,6275,3,2024-08-20
45005,7059,5052,2,2024-04-08
45006,6050,2633,4,2024-09-20
45007,3351,5671,5,2024-05-08
45008,7600,5367,3,2024-03-06
45009,2014,3679,5,2024-03-27
45010,4154,1098,5,2024-06-12
45011,2389,7789,5,2024-01-09
45012,4906,119,5,2024-02-26
45013,468,6844,3,2024-05-10
45014,3898,6195,4,2024-09-11
45015,438,3782,3,2024-04-27
45016,2738,7955,4,2024-05-02
45017,1691,9055,4,2024-02-08
45018,9549,4253,5,2024-05-18
45019,6248,2278,3,2024-10-28
45020,6520,6117,3,2024-02-22
45021,9721,1420,1,2024-11-05
45022,7378,3248,5,2024-05-14
45023,8706,2451,1,2024-05-23
45024,6761,8236,4,2024-10-29
45025,9315,9966,1,2024-08-18
45026,1415,3133,1,2024-07-20
45027,2009,7468,4,2024-09-20
45028,5157,3246,4,2024-05-19
45029,7546,6423,2,2024-04-11
45030,7638,1096,2,2024-09-14
45031,7866,5389,2,2024-11-15
45032,1551,2537,3,2024-09-11
45033,928,1445,5,2024-07-21
45034,64,9541,4,2024-01-05
45035,7121,6808,5,2024-05-08
45036,6160,8835,4,2024-04-19
45037,6991,7524,1,2024-04-29
45038,3380,4150,3,2024-08-10
45039,7419,1967,2,2024-01-19
45040,9875,9700,3,2024-09-17
45041,6690,600,1,2024-05-01
45042,7693,4563,5,2024-05-11
45043,9884,7532,1,2024-03-15
45044,9249,874,4,2024-06-05
45045,2851,4967,5,2024-06-23
45046,6695,4021,1,2024-08-18
45047,9264,2406,4,2024-05-21
45048,1070,6243,4,2024-09-21
45049,1737,5284,2,2024-08-05
45050,8788,1953,1,2024-10-21
45051,4319,1250,3,2024-05-31
45052,9540,4412,4,2024-03-08
45053,5186,3624,2,2024-07-16
45054,9182,4546,1,2024-04-11
45055,1777,2508,4,2024-02-17
45056,5852,1801,1,2024-02-14
45057,4236,3066,1,2024-05-23
45058,3993,798,5,2024-02-16
45059,4867,6302,5,2024-05-12
45060,9761,1926,2,2024-10-30
45061,8583,2631,2,2024-05-08
45062,6560,519,5,2024-04-25
45063,6464,4820,1,2024-10-31
45064,2154,9384,5,2024-03-31
45065,6692,383,2,2024-09-22
45066,7752,548,4,2024-04-10
45067,8434,6462,3,2024-07-15
45068,361,5358,4,2024-06-07
45069,6405,3192,2,2024-05-24
45070,5776,3107,2,2024-03-13
45071,1402,8461,2,2024-11-13
45072,8146,2058,2,2024-03-31
45073,2934,1782,3,2024-01-25
45074,7564,8244,2,2024-09-30
45075,5360,6578,4,2024-10-08
45076,1997,2758,3,2024-10-10
45077,4045,158,1,2024-05-16
45078,5218,3068,5,2024-10-25
45079,3836,7368,5,2024-03-21
45080,9230,5667,1,2024-06-05
45081,1189,5613,1,2024-05-14
45082,8263,7054,4,2024-05-17
45083,3819,7415,3,2024-07-02
45084,2783,90,1,2024-09-28
45085,6512,523,2,2024-08-23
45086,854,4204,2,2024-06-19
45087,7596,4750,4,2024-09-02
45088,1205,1046,1,2024-05-04
45089,7930,3304,4,2024-07-03
45090,6023,3157,3,2024-09-01
45091,5930,1373,3,2024-01-14
45092,3025,9811,1,2024-09-29
45093,5971,9817,1,2024-09-18
45094,7952,8713,4,2024-05-14
45095,9297,395,5,2024-01-31
45096,9657,4909,5,2024-06-02
45097,8995,8855,4,2024-01-06
45098,5357,916,4,2024-03-27
45099,54,797,2,2024-10-18
45100,481,2705,3,2024-10-15
45101,5874,8482,4,2024-07-22
45102,9227,5410,5,2024-06-27
45103,6158,8905,4,2024-08-04
45104,767,7118,3,2024-04-27
45105,3060,9527,2,2024-04-01
45106,1877,1104,1,2024-02-12
45107,2657,6989,2,2024-05-08
45108,4552,5677,3,2024-05-15
45109,5021,8404,3,2024-03-07
45110,947,5622,5,2024-04-27
45111,7853,7264,3,2024-02-26
45112,371,597,3,2024-05-03
45113,1671,1674,4,2024-08-23
45114,3742,6010,4,2024-10-26
45115,3241,6719,3,2024-05-31
45116,6240,8091,3,2024-03-28
45117,8494,6801,5,2024-08-25
45118,815,5047,2,2024-09-03
45119,1252,9144,2,2024-06-25
45120,4200,3176,4,2024-04-27
45121,5007,5833,4,2024-10-30
45122,5163,853,2,2024-01-11
45123,7564,3640,3,2024-11-15
45124,4879,4998,3,2024-11-14
45125,8666,1628,3,2024-10-20
45126,5789,2827,4,2024-08-19
45127,8560,3069,2,2024-05-02
45128,3044,3380,2,2024-10-04
45129,4406,4043,1,2024-02-17
45130,5511,1664,2,2024-01-13
45131,8680,8105,5,2024-08-14
45132,9029,5329,2,2024-01-23
45133,6975,1673,5,2024-07-27
45134,5341,4371,2,2024-04-29
45135,6623,5414,2,2024-11-02
45136,4123,3535,3,2024-02-23
45137,5753,4884,3,2024-05-31
45138,7810,7810,3,2024-09-22
45139,2819,4837,1,2024-02-10
45140,8509,8146,5,2024-09-06
45141,6105,9612,1,2024-06-01
45142,2319,3301,3,2024-06-19
45143,3298,39,3,2024-08-19
45144,946,9287,2,2024-07-10
45145,3745,6974,4,2024-10-30
45146,168,1062,5,2024-02-04
45147,791,5428,5,2024-01-31
45148,2631,1238,2,2024-01-29
45149,331,1107,2,2024-07-10
45150,1192,2589,3,2024-11-07
45151,2123,4730,4,2024-07-05
45152,5499,1711,3,2024-10-14
45153,2411,5352,1,2024-11-12
45154,3802,7177,1,2024-11-16
45155,2065,4281,1,2024-04-11
45156,3797,3734,3,2024-06-26
45157,5543,6657,5,2024-04-02
45158,1721,8939,2,2024-06-10
45159,7405,6072,5,2024-01-16
45160,7694,8784,3,2024-07-14
45161,7816,8161,5,2024-10-13
45162,4906,4141,1,2024-05-28
45163,6297,4399,5,2024-09-14
45164,4235,6086,5,2024-08-17
45165,6835,6197,1,2024-03-20
45166,5289,5484,4,2024-08-06
45167,1911,7871,4,2024-04-17
45168,6028,423,5,2024-05-06
45169,7766,2685,2,2024-03-31
45170,558,4754,4,2024-07-26
45171,5887,7243,1,2024-05-14
45172,8032,8648,4,2024-03-15
45173,6232,4982,2,2024-11-19
45174,3234,823,2,2024-09-13
45175,8654,5707,1,2024-08-07
45176,6477,1186,3,2024-01-20
45177,9508,1365,3,2024-03-26
45178,3763,6594,2,2024-04-13
45179,3386,1340,1,2024-09-15
45180,1662,9805,3,2024-10-14
45181,1228,2881,1,2024-05-20
45182,3774,5538,3,2024-01-18
45183,9321,3366,5,2024-11-03
45184,9614,4560,3,2024-02-03
45185,5791,6707,4,2024-01-09
45186,4781,8090,5,2024-03-29
45187,7628,157,5,2024-11-09
45188,4595,3122,2,2024-10-20
45189,2359,1513,1,2024-06-14
45190,4857,6411,3,2024-03-06
45191,701,5460,4,2024-06-03
45192,6402,9174,3,2024-10-24
45193,2872,479,2,2024-05-05
45194,1034,3586,1,2024-10-14
45195,1830,937,4,2024-08-23
45196,4493,3582,5,2024-01-22
45197,9079,9240,1,2024-02-03
45198,6246,8370,4,2024-01-10
45199,500,3463,5,2024-07-05
45200,3080,6252,5,2024-07-01
45201,5037,773,2,2024-06-11
45202,3166,6621,1,2024-01-03
45203,1355,8386,3,2024-03-26
45204,6718,1101,5,2024-02-06
45205,5444,9121,5,2024-05-30
45206,8863,8713,3,2024-10-09
45207,1647,9717,5,2024-02-11
45208,6694,5170,5,2024-11-13
45209,834,3990,2,2024-03-10
45210,4010,4368,1,2024-02-16
45211,5687,9313,3,2024-02-03
45212,4451,9692,2,2024-05-24
45213,5533,1468,3,2024-01-15
45214,4276,5950,3,2024-11-04
45215,679,8167,4,2024-09-24
45216,5198,7310,1,2024-08-07
45217,494,3851,5,2024-07-26
45218,5123,4526,3,2024-06-19
45219,4074,5164,5,2024-01-10
45220,4412,2049,3,2024-11-20
45221,5270,6514,3,2024-01-04
45222,7699,8542,4,2024-07-27
45223,4130,3668,1,2024-07-17
45224,2467,6190,1,2024-10-12
45225,6659,5476,3,2024-06-02
45226,6379,940,4,2024-03-20
45227,1567,2777,1,2024-08-15
45228,2096,1760,4,2024-11-10
45229,2751,9396,4,2024-04-14
45230,5503,6281,2,2024-06-14
45231,5669,6228,4,2024-06-27
45232,1743,4955,5,2024-07-23
45233,1556,3903,5,2024-03-14
45234,9159,3987,5,2024-09-27
45235,5611,2489,1,2024-08-13
45236,248,6271,2,2024-10-12
45237,9647,9548,1,2024-02-15
45238,9174,9076,3,2024-09-11
45239,764,4997,1,2024-07-24
45240,2836,6517,4,2024-10-28
45241,2785,7665,1,2024-02-12
45242,6972,9871,1,2024-06-03
45243,1907,3967,2,2024-03-12
45244,5136,3964,1,2024-08-19
45245,7069,3115,5,2024-11-03
45246,5776,6660,4,2024-04-06
45247,7095,5982,1,2024-11-13
45248,4951,9782,2,2024-05-11
45249,5992,6932,2,2024-02-02
45250,2476,2391,5,2024-05-22
45251,8923,6470,3,2024-01-30
45252,3100,8662,3,2024-04-18
45253,1791,763,4,2024-11-13
45254,9044,6241,5,2024-10-05
45255,3819,5821,4,2024-06-11
45256,8275,3293,1,2024-09-23
45257,5071,2404,1,2024-07-23
45258,6231,7344,1,2024-06-10
45259,1366,5858,3,2024-09-13
45260,5919,5839,4,2024-05-16
45261,846,4372,1,2024-10-24
45262,7502,2957,3,2024-08-03
45263,4643,1190,1,2024-05-05
45264,3185,5696,5,2024-06-08
45265,9815,6004,4,2024-05-01
45266,1743,64,4,2024-08-31
45267,7243,7426,2,2024-09-22
45268,8480,6803,5,2024-02-29
45269,7707,9255,3,2024-02-26
45270,7301,9747,2,2024-01-08
45271,6945,2170,4,2024-09-09
45272,6361,4064,1,2024-11-01
45273,2818,8973,4,2024-04-04
45274,5871,6267,2,2024-05-03
45275,7934,4482,2,2024-08-14
45276,6950,9823,1,2024-08-28
45277,7717,6581,1,2024-05-12
45278,6716,2965,2,2024-09-15
45279,5247,2644,3,2024-07-16
45280,1298,6861,4,2024-11-08
45281,794,6244,2,2024-03-12
45282,5266,937,2,2024-05-27
45283,400,4396,5,2024-01-08
45284,5735,155,3,2024-06-22
45285,5382,1035,5,2024-08-15
45286,162,3543,4,2024-08-12
45287,1650,6187,2,2024-05-06
45288,1972,3843,2,2024-01-23
45289,5132,4780,3,2024-02-11
45290,5420,8326,4,2024-03-18
45291,4537,5223,4,2024-03-17
45292,691,1366,3,2024-03-24
45293,4939,4759,3,2024-03-24
45294,9070,6731,5,2024-11-09
45295,6388,3746,4,2024-10-25
45296,6610,429,5,2024-08-01
45297,60,8875,5,2024-09-02
45298,5736,7501,1,2024-03-28
45299,2431,6972,4,2024-09-19
45300,6962,2709,4,2024-04-18
45301,562,4409,1,2024-03-17
45302,9632,7410,2,2024-05-18
45303,766,3922,2,2024-09-25
45304,52,3296,4,2024-02-03
45305,3570,6058,3,2024-09-06
45306,9320,9399,1,2024-10-26
45307,9238,359,5,2024-02-16
45308,3904,8110,5,2024-08-15
45309,477,3434,2,2024-01-14
45310,5862,4089,1,2024-07-23
45311,4445,1248,1,2024-04-20
45312,3197,361,4,2024-07-24
45313,1670,7072,5,2024-10-25
45314,6672,6843,1,2024-01-11
45315,3440,8972,2,2024-04-10
45316,2298,782,1,2024-11-18
45317,703,2285,5,2024-05-09
45318,9472,8844,5,2024-01-15
45319,1623,492,5,2024-11-02
45320,2587,3751,2,2024-03-09
45321,7563,5458,2,2024-01-30
45322,4558,8629,4,2024-10-19
45323,9042,1500,3,2024-01-26
45324,6802,3342,4,2024-11-18
45325,3363,453,1,2024-02-17
45326,1960,9680,1,2024-06-30
45327,2975,5984,2,2024-09-11
45328,3286,2455,4,2024-02-06
45329,9030,1570,3,2024-04-17
45330,3882,6609,2,2024-09-27
45331,249,6105,4,2024-05-27
45332,5259,3570,4,2024-02-07
45333,7079,7790,2,2024-02-25
45334,3460,7899,1,2024-07-27
45335,1652,7323,4,2024-02-29
45336,6312,1326,5,2024-07-07
45337,1972,7571,3,2024-07-17
45338,7477,9438,5,2024-04-05
45339,1968,9328,5,2024-07-10
45340,9550,5219,4,2024-06-08
45341,487,8366,1,2024-05-19
45342,5338,1891,4,2024-07-17
45343,7429,4177,4,2024-11-02
45344,5000,1451,1,2024-08-20
45345,3904,1321,3,2024-05-13
45346,230,9453,4,2024-06-10
45347,3437,2261,1,2024-01-18
45348,3934,8815,2,2024-03-11
45349,9365,1904,1,2024-08-29
45350,8422,7162,4,2024-05-08
45351,7685,3925,2,2024-04-06
45352,7194,6131,5,2024-05-25
45353,7710,6733,2,2024-08-15
45354,5058,9292,2,2024-06-13
45355,2075,4344,4,2024-10-30
45356,5192,6666,5,2024-10-09
45357,7067,9303,5,2024-06-16
45358,3324,2070,5,2024-04-13
45359,7747,6202,3,2024-02-15
45360,2463,8032,1,2024-05-28
45361,5367,9605,2,2024-02-15
45362,4294,5441,5,2024-03-25
45363,6795,3042,2,2024-05-14
45364,5165,376,5,2024-04-22
45365,6577,1635,3,2024-08-31
45366,5937,1226,3,2024-05-05
45367,1208,2006,3,2024-07-19
45368,1057,5570,1,2024-06-08
45369,4432,4424,4,2024-04-13
45370,5291,26,5,2024-09-26
45371,1580,5797,4,2024-10-09
45372,9770,8469,5,2024-04-30
45373,8122,6524,2,2024-03-18
45374,5279,5290,3,2024-08-12
45375,9627,7897,3,2024-02-23
45376,2993,3348,2,2024-09-27
45377,2239,8203,3,2024-03-31
45378,2155,5846,1,2024-05-25
45379,1161,919,3,2024-02-16
45380,9340,8922,3,2024-09-28
45381,4943,660,4,2024-10-02
45382,8150,533,3,2024-02-02
45383,2746,2513,1,2024-10-08
45384,5222,1851,5,2024-10-30
45385,4766,475,5,2024-05-02
45386,1444,8371,5,2024-03-01
45387,8426,370,5,2024-07-29
45388,7822,1361,5,2024-02-10
45389,8404,9286,2,2024-09-29
45390,9979,8848,2,2024-02-16
45391,5796,912,4,2024-09-12
45392,4097,821,2,2024-08-04
45393,8445,2566,1,2024-01-17
45394,8643,7377,3,2024-04-02
45395,2223,4831,4,2024-01-17
45396,4899,2050,1,2024-05-22
45397,9492,4492,2,2024-08-07
45398,9813,9707,3,2024-08-19
45399,1079,3955,2,2024-08-28
45400,8127,1069,1,2024-05-13
45401,9997,7236,2,2024-04-14
45402,2035,7619,4,2024-07-03
45403,5186,2005,1,2024-03-12
45404,4760,9820,1,2024-10-11
45405,4832,5976,4,2024-03-17
45406,2311,7146,1,2024-11-09
45407,3387,2462,1,2024-05-01
45408,7500,3943,1,2024-10-27
45409,8304,3803,3,2024-09-24
45410,1820,4851,3,2024-10-28
45411,2433,981,1,2024-02-18
45412,7826,2447,3,2024-03-19
45413,9221,2024,5,2024-04-15
45414,272,4536,4,2024-03-23
45415,2127,2869,3,2024-10-23
45416,2597,1918,5,2024-08-04
45417,6995,9833,5,2024-09-27
45418,3734,2881,2,2024-03-26
45419,3630,1322,3,2024-02-15
45420,8578,560,1,2024-01-29
45421,2794,3315,2,2024-02-07
45422,7147,5461,5,2024-03-20
45423,8081,6381,1,2024-07-29
45424,9818,3660,5,2024-03-22
45425,7850,5831,1,2024-01-27
45426,677,3493,3,2024-01-25
45427,9245,6435,2,2024-04-01
45428,3388,5119,1,2024-05-06
45429,37,5356,4,2024-01-06
45430,9815,7161,4,2024-07-02
45431,7574,3822,1,2024-04-15
45432,9571,5933,3,2024-04-14
45433,6628,7035,5,2024-05-10
45434,7518,1155,5,2024-02-27
45435,6063,502,3,2024-09-05
45436,8542,8220,2,2024-06-27
45437,2381,7540,4,2024-11-15
45438,1629,7627,3,2024-01-06
45439,931,6604,1,2024-08-18
45440,5881,5347,2,2024-05-17
45441,7195,2673,5,2024-09-18
45442,8413,1061,5,2024-11-05
45443,4483,3040,1,2024-09-19
45444,8279,1580,3,2024-10-06
45445,4023,6524,5,2024-07-23
45446,2323,9147,1,2024-07-03
45447,2678,150,1,2024-02-03
45448,7454,8499,2,2024-01-16
45449,3431,9275,4,2024-08-30
45450,3286,2136,4,2024-05-04
45451,4925,4958,2,2024-04-16
45452,6015,8851,3,2024-02-22
45453,2343,3628,4,2024-11-13
45454,7907,9216,2,2024-05-24
45455,8794,6625,4,2024-04-28
45456,2624,8722,3,2024-07-23
45457,8292,546,5,2024-07-17
45458,2059,4850,2,2024-09-04
45459,5085,5012,3,2024-10-14
45460,9518,8730,1,2024-01-10
45461,4955,992,4,2024-07-23
45462,912,7945,5,2024-07-24
45463,8629,9471,4,2024-08-12
45464,5878,7227,2,2024-01-20
45465,5488,8742,4,2024-09-10
45466,3383,4987,4,2024-04-20
45467,9841,3026,3,2024-07-18
45468,7459,2972,5,2024-09-03
45469,4798,228,3,2024-08-05
45470,469,4871,5,2024-04-13
45471,2941,6644,2,2024-06-03
45472,6453,8231,3,2024-06-01
45473,7725,7246,2,2024-09-08
45474,8909,5897,2,2024-01-04
45475,8847,1317,2,2024-03-19
45476,6119,5945,5,2024-09-07
45477,4206,7688,2,2024-06-06
45478,4545,2474,3,2024-06-29
45479,5396,6854,1,2024-10-10
45480,7567,2728,1,2024-06-18
45481,8821,2627,3,2024-08-13
45482,6250,6494,4,2024-01-14
45483,2893,8019,1,2024-06-30
45484,8954,4713,5,2024-01-31
45485,4437,8803,4,2024-06-09
45486,922,2841,4,2024-03-02
45487,3886,8065,2,2024-02-28
45488,2281,1638,1,2024-02-11
45489,5211,2048,3,2024-10-04
45490,8023,7820,3,2024-04-30
45491,7079,1699,4,2024-01-18
45492,4944,3216,5,2024-02-07
45493,4633,1338,3,2024-05-19
45494,8045,7407,2,2024-01-24
45495,4695,7443,5,2024-03-31
45496,225,2538,3,2024-09-09
45497,7074,4850,2,2024-10-28
45498,2555,9365,1,2024-10-15
45499,554,7754,3,2024-07-12
45500,2682,5158,2,2024-03-01
45501,6094,2372,1,2024-10-17
45502,5836,1670,3,2024-06-18
45503,2628,401,4,2024-02-18
45504,485,40,5,2024-06-01
45505,3464,2904,3,2024-01-12
45506,4920,1666,5,2024-09-09
45507,513,9563,1,2024-08-29
45508,767,2805,1,2024-03-12
45509,1443,2578,1,2024-09-10
45510,9851,1257,4,2024-08-22
45511,4788,6925,3,2024-06-16
45512,3476,6694,4,2024-10-12
45513,159,194,3,2024-02-25
45514,7124,1885,3,2024-03-15
45515,2673,5553,5,2024-03-06
45516,3837,5366,3,2024-09-20
45517,7015,741,1,2024-11-16
45518,8825,3965,1,2024-09-22
45519,4144,1967,2,2024-03-12
45520,8617,7181,5,2024-04-28
45521,3606,4509,3,2024-08-24
45522,8918,3043,4,2024-01-05
45523,5609,1627,5,2024-02-07
